eruption  --  to erupt;Ausbruch  --  ausbrechen;Geography (MSW);Englisch
Estonia, the Estonians, Estonian;Estland, die Esten, estnisch;Geography (MSW);Englisch
Europe;Europa;Geography (MSW);Englisch
European;Europäer/in, europäisch;Geography (MSW);Englisch
expanse;hier: weiter Raum, Fläche;Geography (MSW);Englisch
extensive  --  to extend;ausgedehnt, umfangreich;Geography (MSW);Englisch
factory;Fabrik;Geography (MSW);Englisch
farm ;Bauernhof;Geography (MSW);Englisch
farmland;Ackerland;Geography (MSW);Englisch
feature;Merkmal, Besonderheit;Geography (MSW);Englisch
fertile <--> infertile;fruchtbar  <--> unfruchtbar;Geography (MSW);Englisch
field;Feld, Acker;Geography (MSW);Englisch
Finland, the Finns, Finnish;Finnland, die Finnen, finnisch;Geography (MSW);Englisch
flat  <-->  mountainous, hilly;flach  <-->  gebirgig, hügelig;Geography (MSW);Englisch
flooded  --  flood;überflutet  -- Überschwemmung;Geography (MSW);Englisch
flowering  --  to flower;blühend  --  blühen;Geography (MSW);Englisch
forest;(großer) Wald;Geography (MSW);Englisch
France, the French, French;Frankreich, die Franzosen, französisch;Geography (MSW);Englisch
freshwater  <-->  saltwater;Süßwasser  <-->  Salzwasser;Geography (MSW);Englisch
from abroad, to *be abroad, to *go abroad;aus dem Ausland, im Ausland sein, ins Ausland gehen;Geography (MSW);Englisch
fruit;Obst;Geography (MSW);Englisch
galaxy;Galaxie;Geography (MSW);Englisch
gale;starker Wind, Sturm;Geography (MSW);Englisch
Germany, the Germans, German;Deutschland, die Deutschen, deutsch;Geography (MSW);Englisch
glacier;Gletscher;Geography (MSW);Englisch
globe  --  global;Globus, Erdkugel, Erde  --  global, weltweit;Geography (MSW);Englisch
gorge, canyon;Schlucht;Geography (MSW);Englisch
gradient;Steigung;Geography (MSW);Englisch
Great Britain, the British/Britons, British;Großbritannien, die Briten, britisch;Geography (MSW);Englisch
Greece, the Greeks, Greek;Griechenland, die Griechen, griechisch;Geography (MSW);Englisch
ground;Bodenschätze;Geography (MSW);Englisch
hailstone;Hagelkorn;Geography (MSW);Englisch
heart;Herz, Mitte;Geography (MSW);Englisch
heatwave;Hitzewelle;Geography (MSW);Englisch
heavy engineering;Schwerindustrie;Geography (MSW);Englisch
heavy rain;starker Regen;Geography (MSW);Englisch
hedge;Hecke;Geography (MSW);Englisch
height  --  high;Höhe  --  hoch;Geography (MSW);Englisch
hemisphere;Halbkugel;Geography (MSW);Englisch
high tide;Flut;Geography (MSW);Englisch
high wind;starker Wind;Geography (MSW);Englisch
hill  --  hilly;Hügel   --  hügelig;Geography (MSW);Englisch
horizon;Horizont;Geography (MSW);Englisch
housing estate;Wohnsiedlung;Geography (MSW);Englisch
huge;gewaltig, riesig;Geography (MSW);Englisch
Hungary, the Hungarians, Hungarian;Ungarn, die Ungarn, ungarisch;Geography (MSW);Englisch
hurricane;tropischer Wirbelsturm;Geography (MSW);Englisch
Iceland, the Icelanders, Icelandic;Island, die Isländer, isländisch;Geography (MSW);Englisch
in the country;auf dem Land;Geography (MSW);Englisch
in the shade;im Schatten;Geography (MSW);Englisch
industrial ;Industrie-, industriell;Geography (MSW);Englisch
industrial estate;Industriegebiet, Gewerbegebiet;Geography (MSW);Englisch
industrialized country;Industrieland;Geography (MSW);Englisch
industry;Industrie;Geography (MSW);Englisch
inhabitant;Einwohner/in;Geography (MSW);Englisch
inland port;"im Landesinneren; Binnenhafen";Geography (MSW);Englisch
inner city;Innenstadt;Geography (MSW);Englisch
Ireland, the Irish, Irish;Irland, die Iren, irisch;Geography (MSW);Englisch
iron;Eisen;Geography (MSW);Englisch
island;Insel;Geography (MSW);Englisch
Italy, the Italians, Italian;Italien, die Italiener, italienisch;Geography (MSW);Englisch
lake;(der) See;Geography (MSW);Englisch
landscape;Landschaft;Geography (MSW);Englisch
Latvia, the Latvians, Latvian;Lettland, die Letten, lettisch;Geography (MSW);Englisch
level;Ebene, Schicht, Etage;Geography (MSW);Englisch
lightning;Blitz;Geography (MSW);Englisch
Lithuania, the Lithuanians, Lithuanian;Litauen, die Litauer, litauisch;Geography (MSW);Englisch
living conditions;Lebensbedingungen;Geography (MSW);Englisch
local;örtlich, hiesig;Geography (MSW);Englisch
low  <-->  high;niedrig, tief  <-->  hoch;Geography (MSW);Englisch
low tide;Ebbe;Geography (MSW);Englisch
Luxembourg, the Luxembourgers, Luxembourgian;Luxemburg, die Luxemburger, luxemburgisch;Geography (MSW);Englisch
Macedonia, the Macedonians, Macedonian;Mazedonien, die Mazedonier, mazedonisch;Geography (MSW);Englisch
machinery (singular only);Maschinen;Geography (MSW);Englisch
mainland;Festland;Geography (MSW);Englisch
Malta, the Maltese, Maltese;Malta, die Malteser, maltesisch;Geography (MSW);Englisch
manufacturing;Herstellung, Fabrikation;Geography (MSW);Englisch
mass production;Massenproduktion;Geography (MSW);Englisch
meadow;Wiese;Geography (MSW);Englisch
mild;mild;Geography (MSW);Englisch
mile;Meile;Geography (MSW);Englisch
Moldavia, the Moldavians, Moldavian;Moldawien, die Moldauer, moldauisch;Geography (MSW);Englisch
Montenegro, the Montenegrins, Montenegrin;Montenegro, die Montenegriner, montenegrinisch;Geography (MSW);Englisch
moor(s);(Hoch-) Moor, Heidelandschaft;Geography (MSW);Englisch
mountain range;Bergkette;Geography (MSW);Englisch
mountainous  <-->  flat;gebirgig  <-->  eben, flach;Geography (MSW);Englisch
mouth;Mündung;Geography (MSW);Englisch
muggy;schwül;Geography (MSW);Englisch
National Park;Nationalpark;Geography (MSW);Englisch
natural gas;Erdgas;Geography (MSW);Englisch
natural resources;Bodenschätze;Geography (MSW);Englisch
noise  --  noisy;Lärm  --  laut;Geography (MSW);Englisch
Northern Ireland;Nordirland;Geography (MSW);Englisch
northern, north, North;nördlich, Norden, Nord-;Geography (MSW);Englisch
Norway, the Norwegians, Norwegian;Norwegen, die Norweger, norwegisch;Geography (MSW);Englisch
not a cloud in the sky;keine Wolke am Himmel;Geography (MSW);Englisch
oil rig;(Öl-) Bohrinsel;Geography (MSW);Englisch
our Earth  --  Earth;unsere Erde  --  Erdboden, Erde;Geography (MSW);Englisch
outbreaks of rain;Regenperioden;Geography (MSW);Englisch
outer space;der Weltraum, das Weltall;Geography (MSW);Englisch
passageway;Gang;Geography (MSW);Englisch
patches of fog  --  foggy;Nebelfelder  --  neblig;Geography (MSW);Englisch
peninsula;Halbinsel;Geography (MSW);Englisch
physical;physikalisch, landschaftlich, geophysisch;Geography (MSW);Englisch
pipeline;(Rohr-) Leitung;Geography (MSW);Englisch
pit;Zeche;Geography (MSW);Englisch
plan;Ebene;Geography (MSW);Englisch
planet;Planet;Geography (MSW);Englisch
plant  --  to plant sth;Pflanze --  etwas pflanzen;Geography (MSW);Englisch
plastic;Kunststoff;Geography (MSW);Englisch
Poland, the Poles, Polish;Polen, die Polen, polnisch;Geography (MSW);Englisch
population;Bevölkerung;Geography (MSW);Englisch
Portugal, the Portuguese, Portuguese;Portugal, die Portugiesen, portugiesisch;Geography (MSW);Englisch
poverty  <--> wealth;Armut  <-->  Wohlstand, Reichtum;Geography (MSW);Englisch
prairie;Prärie (Grasebene);Geography (MSW);Englisch
public transport;öffentliche Verkehrsmittel;Geography (MSW);Englisch
rainbow;Regenbogen;Geography (MSW);Englisch
raw material;Rohstoff;Geography (MSW);Englisch
refinery;Raffinerie;Geography (MSW);Englisch
reservoir;Reservoir, Talsperre;Geography (MSW);Englisch
residential area;(vornehmes) Wohngebiet;Geography (MSW);Englisch
river;Fluss, Strom;Geography (MSW);Englisch
rocky  --  rock;felsig  --  Fels, großer Stein;Geography (MSW);Englisch
Romania, the Romanians, Romanian;Rumänien, die Rumänen, rumänisch;Geography (MSW);Englisch
rough  <-->  calm;rau, stürmisch  <-->  ruhig;Geography (MSW);Englisch
rural  <--> urban;ländlich  <-->  städtisch;Geography (MSW);Englisch
Russia, the Russians, Russian;Russland, die Russen, russisch;Geography (MSW);Englisch
sandy  --  sand;sandig  -- Sand;Geography (MSW);Englisch
scattered showers;vereinzelte Schauer;Geography (MSW);Englisch
scenery;Szenerie, Landschaft;Geography (MSW);Englisch
sea;Meer;Geography (MSW);Englisch
sea mist;feiner Nebel vom Meer;Geography (MSW);Englisch
seaport;Seehafen;Geography (MSW);Englisch
seaside resort;Seebad, Ferienort am Meer;Geography (MSW);Englisch
season;Jahreszeit;Geography (MSW);Englisch
seafood industry;Fischerei- und Fischverarbeitungsindustrie;Geography (MSW);Englisch
Serbia, the Serbs, Serbian;Serbien, die Serben, serbisch;Geography (MSW);Englisch
service industry;Dienstleistungsbetrieb;Geography (MSW);Englisch
shabby;schäbig, heruntergekommen;Geography (MSW);Englisch
sheep (plural: sheep);Schaf;Geography (MSW);Englisch
shipbuilding;Schiffbau;Geography (MSW);Englisch
shipyard;(Schiffs-) Werft;Geography (MSW);Englisch
shore;Ufer, Strand;Geography (MSW);Englisch
sight  --  to *see;Anblick  --  sehen;Geography (MSW);Englisch
size;Größe;Geography (MSW);Englisch
sleet;Schneeregen;Geography (MSW);Englisch
slope;Hang, Neigung;Geography (MSW);Englisch
Slovakia, the Slovaks, Slovakian;Slowakei, die Slowaken, slowakisch;Geography (MSW);Englisch
Slovenia, the Slovenians, Slovenian;Slowenien, die Slowenen, slowenisch;Geography (MSW);Englisch
slum;Elendsviertel;Geography (MSW);Englisch
soil;Erde, Boden;Geography (MSW);Englisch
solar system;Sonnensystem;Geography (MSW);Englisch
southern, south, South;südlich, Süden, Süd-;Geography (MSW);Englisch
Spain, the Spanish/Spaniards, Spanish;Spanien, die Spanier, spanisch;Geography (MSW);Englisch
spring;Frühling;Geography (MSW);Englisch
square kilometre;Quadratkilometer;Geography (MSW);Englisch
star;Stern;Geography (MSW);Englisch
steel;Stahl;Geography (MSW);Englisch
steep;steil;Geography (MSW);Englisch
stony  --  stone;steinig  --  Stein;Geography (MSW);Englisch
storm;hier: Gewitter;Geography (MSW);Englisch
stream;Bach;Geography (MSW);Englisch
suburb;Vorort;Geography (MSW);Englisch
summit;Gipfel;Geography (MSW);Englisch
sunny spells;sonnige Abschnitte;Geography (MSW);Englisch
surface;Oberfläche;Geography (MSW);Englisch
swampland;Sumpfgebiet;Geography (MSW);Englisch
Sweden, the Swedes, Swedish;Schweden, die Schweden, schwedisch;Geography (MSW);Englisch
Switzerland, the Swiss, Swiss;Schweiz, die Schweizer, schweizerisch;Geography (MSW);Englisch
temperature;Temperatur;Geography (MSW);Englisch
textiles;Textilien;Geography (MSW);Englisch
the British Isles;die Britischen Inseln;Geography (MSW);Englisch
the Channel Tunnel;der Eurotunnel;Geography (MSW);Englisch
the City of London   --   city;das Banken- und Börsenviertel Londons  --  Großstadt;Geography (MSW);Englisch
the Czech Republic, the Czechs, Czech;die Tschechische Republik, die Tschechen, tschechisch;Geography (MSW);Englisch
the English Channel;der Ärmelkanal;Geography (MSW);Englisch
the forces of nature  --  to force s.o. to do sth.;jdn zwingen etwas zu tun;Geography (MSW);Englisch
the Industrial Revolution;die Industrielle Revolution;Geography (MSW);Englisch
the Milky Way;die Milchstraße;Geography (MSW);Englisch
the moon *rises;der Mond geht auf;Geography (MSW);Englisch
the Netherlands, the Dutch, Dutch;die Niederlanden/Holland, die Niederländer/Holländer, niederländisch/holländisch;Geography (MSW);Englisch
the North Pole ;der Nordpol;Geography (MSW);Englisch
the odd fall of snow;einzelne Schneefälle;Geography (MSW);Englisch
the outlook;die Aussichten;Geography (MSW);Englisch
the Republic of Ireland;die Republik Irland;Geography (MSW);Englisch
the sun sets;die Sonne geht unter;Geography (MSW);Englisch
the United Kingdom;das Vereinigte Königreich;Geography (MSW);Englisch
thunder;Donner;Geography (MSW);Englisch
tide ;Gezeiten, Ebbe und Flut;Geography (MSW);Englisch
to *be divided into sth;geteilt sein in etwas;Geography (MSW);Englisch
to *be in flower = to flower  --  flower;in Blüte stehen, blühen  --  Blume;Geography (MSW);Englisch
to *be made up of sth;bestehen aus etwas;Geography (MSW);Englisch
to *be separated from sth;getrennt sein von etwas;Geography (MSW);Englisch
to *be struck by lightning;vom Blitz getroffen werden;Geography (MSW);Englisch
to *bring in the crops;die Ernte einbringen;Geography (MSW);Englisch
to *get dark  <-->  to * light;dunkel werden  <-->  hell werden;Geography (MSW);Englisch
to *set up business;sich niederlassen;Geography (MSW);Englisch
to *sink;untergehen, sinken;Geography (MSW);Englisch
to *spread across the country;sich über das Land ausbreiten;Geography (MSW);Englisch
to *sweep;fegen;Geography (MSW);Englisch
to affect s.o. to sth;jdn/etw betreffen;Geography (MSW);Englisch
to afford sth;sich etwas leisten;Geography (MSW);Englisch
to clear up;sich aufklären, sich aufhellen;Geography (MSW);Englisch
to decline;in Verfall geraten, nachlassen;Geography (MSW);Englisch
to develop, to develop sth, development;sich entwickeln, etwas entwickeln, Entwicklung;Geography (MSW);Englisch
to discover sth  --  discovery;etwas entdecken  --  Entdeckung;Geography (MSW);Englisch
to exist;existieren, bestehen;Geography (MSW);Englisch
to export sth  -- export;etw. exportieren/ausführen  -- Export, Ausfuhr;Geography (MSW);Englisch
to flow ;fließen;Geography (MSW);Englisch
to hail  --  hail;hageln  --  Hagel;Geography (MSW);Englisch
to import sth  -- import;etwas importieren/einführen  -- Import, Einfuhr;Geography (MSW);Englisch
to link/join/connect sth to sb;etwas (mit etw.) verbinden (3 Möglichkeiten);Geography (MSW);Englisch
to map sth  --  map;etwas kartographisch darstellen   --  Landkarte;Geography (MSW);Englisch
to measure sth. - measurement;etwas messen  --  Maß;Geography (MSW);Englisch
to melt  <--> to freeze;schmelzen  <-->  gefrieren;Geography (MSW);Englisch
to operate sth. -- operation;etwas bedienen (Geräte)  -- Bedienung;Geography (MSW);Englisch
to plant sth. -- (a) plant;etwas pflanzen, -- Pflanze;Geography (MSW);Englisch
to pour;gießen;Geography (MSW);Englisch
to produce sth, product;etw. herstellen, Produkt;Geography (MSW);Englisch
to pull sth down;etwas niederreißen;Geography (MSW);Englisch
to stretch (over sth);sich (über etwas) erstrecken;Geography (MSW);Englisch
to supply sth  --  (a) supply;hier: etwas liefern  --  Vorrat;Geography (MSW);Englisch
to surround sth;etwas umgeben;Geography (MSW);Englisch
to work on the land;in der Landwirtschaft arbeiten;Geography (MSW);Englisch
tornado;Tornado, Wirbelsturm;Geography (MSW);Englisch
trade, to trade;"Handel, Gewerbe; handeln, Handel treiben";Geography (MSW);Englisch
Turkey, the Turks, Turkish;Türkei, die Türken, türkisch;Geography (MSW);Englisch
ugly  <-->  beautiful;hässlich  <-->  schön;Geography (MSW);Englisch
Ukraine, the Ukrainians, Ukrainian;Ukraine, die Ukrainer, ukrainisch;Geography (MSW);Englisch
universe;Universum;Geography (MSW);Englisch
unsettled;unbeständig;Geography (MSW);Englisch
urban <--> rural;städtisch, Stadt-   <--> ländlich;Geography (MSW);Englisch
valley;Tal;Geography (MSW);Englisch
vast;sehr groß und weitläufig;Geography (MSW);Englisch
vegetables;Gemüse;Geography (MSW);Englisch
village;Dorf;Geography (MSW);Englisch
volcano;Vulkan;Geography (MSW);Englisch
waterfall;Wasserfall;Geography (MSW);Englisch
wave;Welle;Geography (MSW);Englisch
wealth  <-->  poverty;Wohlstand, Reichtum;Geography (MSW);Englisch
weather forecast;Wettervorhersage;Geography (MSW);Englisch
weatherman;Meteorologe, Wetterfrosch;Geography (MSW);Englisch
western, west, West;westlich, Westen, West-;Geography (MSW);Englisch
What a downpour!;Was für ein Wolkenbruch!;Geography (MSW);Englisch
wheat;Weizen;Geography (MSW);Englisch
whirlwind;Wirbelwind;Geography (MSW);Englisch
wide  <-->  narrow;breit, weit  <-->  eng, schmal;Geography (MSW);Englisch
wild  --  wilderness;wild  --  Wildnis;Geography (MSW);Englisch
wilderness  --  wild;Wildnis  --  wild;Geography (MSW);Englisch
winegrowing;Weinbau;Geography (MSW);Englisch
wood ;hier: Holz;Geography (MSW);Englisch
wooded  --  wood;bewaldet  --  (kleiner) Wald;Geography (MSW);Englisch
wool;Wolle;Geography (MSW);Englisch
works (plural only);Fabrik, Betrieb, Werk;Geography (MSW);Englisch
world;Welt;Geography (MSW);Englisch
